guide	tc_id	group	description	sub_steps	latest_verdict	latest_date	source_path	still_open	has_pass	finding_note	first_pass_date
TRD	TRD-TC-N08	N — Cart (Admin)	Regression: single-item + bundle checkout at/above threshold	1							
TRD	TRD-TC-N09	N — Cart (Admin)	Price adjustment modal displays correct copy and button text (single-item)	1	PASS	2026-08-30	e2e-test-results/qa-task11-nopqr-2026-08-30/report.md		YES		2026-08-30
TRD	TRD-TC-N10	N — Cart (Admin)	"""Update Price"" dismisses modal and auto-scrolls + auto-focuses price field (single-item)"	1	PASS	2026-08-30	e2e-test-results/qa-task11-nopqr-2026-08-30/report.md		YES		2026-08-30
TRD	TRD-TC-N11	N — Cart (Admin)	Price adjustment modal in edit listing flow (single-item edit)	1	PASS	2026-08-30	e2e-test-results/qa-task11-nopqr-2026-08-30/report.md		YES		2026-08-30
TRD	TRD-TC-N12	N — Cart (Admin)	Bulk listing: per-item chip shows dynamic threshold in missing-required warning	1	PASS	2026-08-30	e2e-test-results/qa-task11-nopqr-2026-08-30/report.md		YES		2026-08-30
TRD	TRD-TC-N13	N — Cart (Admin)	Bulk listing: publish failure shows clear error message for below-threshold items	1	PASS (partial)	2026-08-31	e2e-test-results/qa-task13-dt71-dt72-verify-2026-08-31/report.md		YES		2026-08-31
TRD	TRD-TC-N14	N — Cart (Admin)	Regression: minimum-price validation still blocks publish in single-item and bulk flows	1	PASS (partial)	2026-08-31	e2e-test-results/qa-task13-dt71-dt72-verify-2026-08-31/report.md		YES		2026-08-30
TRD	TRD-TC-N2	W — Admin Bundle Trade Views	Retried offer submission → exactly 1 PaymentIntent / 1 trade / 1 SP reservation / 1 audit row	1							
TRD	TRD-TC-O01	O — Tax (End User)	Sales tax shown in checkout/cart breakdown (0 SP)	1	PASS	2026-08-30	e2e-test-results/qa-task11-nopqr-2026-08-30/report.md		YES		2026-08-30
TRD	TRD-TC-O02	O — Tax (End User)	Tax base stays on full item price as SP entry changes (offer + checkout)	1	PASS	2026-08-30	e2e-test-results/qa-task11-nopqr-2026-08-30/report.md		YES		2026-08-30
TRD	TRD-TC-O03	O — Tax (End User)	Tax $0 when globally disabled	1	PASS	2026-08-30	e2e-test-results/qa-task12-close-2026-08-30/report.md		YES		2026-08-30
TRD	TRD-TC-O04	O — Tax (End User)	Tax $0 when node tax disabled	1	PASS	2026-08-30	e2e-test-results/qa-task12-close-2026-08-30/report.md		YES		2026-08-30
TRD	TRD-TC-O05	O — Tax (End User)	Tax-exempt user sees Tax Free badge	1	PASS	2026-08-30	e2e-test-results/qa-task11-nopqr-2026-08-30/report.md		YES		2026-08-30
TRD	TRD-TC-O06	O — Tax (End User)	Transaction history shows tax details	1	PASS	2026-08-30	e2e-test-results/qa-task11-nopqr-2026-08-30/report.md		YES		2026-08-30
TRD	TRD-TC-O07	O — Tax (End User)	Refund shows proportional tax refunded	1	PASS	2026-08-31	e2e-test-results/qa-task14-dt73-u-y-2026-08-31/report.md		YES		2026-08-31
TRD	TRD-TC-O08	O — Tax (End User)	Tax shown on trade timeline/detail for buyer only	1	PASS	2026-08-30	e2e-test-results/qa-task11-nopqr-2026-08-30/report.md		YES		2026-08-30
TRD	TRD-TC-O1	O-1 — Tax Categories (Admin Config)	Admin creates a new tax rule for general_tangible_goods	1	PASS	2026-08-30	e2e-test-results/qa-task12-close-2026-08-30/report.md		YES		2026-08-30
TRD	TRD-TC-O2	O-2 — Tax Status Lifecycle	Single taxable item, no SP — offer is quoted/authorized, not collected	1	PASS	2026-08-30	e2e-test-results/qa-task11-nopqr-2026-08-30/report.md		YES		2026-08-30
TRD	TRD-TC-O3	O-3 — Tax Refund & Reconciliation	"Buyer wording: ""Payment authorized"" before capture (Awaiting Seller)"	1	PASS	2026-08-30	e2e-test-results/qa-task11-nopqr-2026-08-30/report.md		YES		2026-08-30
TRD	TRD-TC-P01	P — Tax (Admin)	Node tax rate config (view/edit, validation)	1	PASS	2026-08-30	e2e-test-results/qa-task12-close-2026-08-30/report.md		YES		2026-08-30
TRD	TRD-TC-P02	P — Tax (Admin)	Bulk tax update across nodes	1							
TRD	TRD-TC-P03	P — Tax (Admin)	Tax rate change history / audit	1							
TRD	TRD-TC-P04	P — Tax (Admin)	Global tax settings toggle + warning banner	1	PASS	2026-08-30	e2e-test-results/qa-task12-close-2026-08-30/report.md		YES		2026-08-30
TRD	TRD-TC-P05	P — Tax (Admin)	Tax reporting dashboard: summary + date presets	1	PASS	2026-08-30	e2e-test-results/qa-task12-close-2026-08-30/report.md		YES		2026-08-30
TRD	TRD-TC-P06	P — Tax (Admin)	Jurisdiction breakdown + 7 report types	1	PASS	2026-08-30	e2e-test-results/qa-task12-close-2026-08-30/report.md		YES		2026-08-30
TRD	TRD-TC-P07	P — Tax (Admin)	CSV export for filing	1							
TRD	TRD-TC-P08	P — Tax (Admin)	Admin changes rate → new transactions use new rate	1	PASS	2026-08-30	e2e-test-results/qa-task12-close-2026-08-30/report.md		YES		2026-08-30
TRD	TRD-TC-Q01	Q — Reviews & Ratings	Review prompt ([Rate Seller] / [Rate Buyer]) on completion	1	PASS	2026-08-30	e2e-test-results/qa-task11-nopqr-2026-08-30/report.md		YES		2026-08-30
TRD	TRD-TC-Q02	Q — Reviews & Ratings	Star rating required — submit blocked without rating	1	PASS	2026-08-30	e2e-test-results/qa-task11-nopqr-2026-08-30/report.md		YES		2026-08-30
TRD	TRD-TC-Q03	Q — Reviews & Ratings	Comment optional, max 500 characters	1	PASS	2026-08-30	e2e-test-results/qa-task11-nopqr-2026-08-30/report.md		YES		2026-08-30
TRD	TRD-TC-Q04	Q — Reviews & Ratings	Anonymous review hides reviewer identity	1	PASS	2026-08-30	e2e-test-results/qa-task11-nopqr-2026-08-30/report.md		YES		2026-08-30
TRD	TRD-TC-Q05	Q — Reviews & Ratings	Skip review — no blocking, no re-prompt for same trade	1	PASS	2026-08-31	e2e-test-results/qa-task14-dt73-u-y-2026-08-31/report.md		YES		2026-08-31
TRD	TRD-TC-Q06	Q — Reviews & Ratings	Mutual review status shown on completed trade detail	1	PASS	2026-08-30	e2e-test-results/qa-task11-nopqr-2026-08-30/report.md		YES		2026-08-30
TRD	TRD-TC-Q07	Q — Reviews & Ratings	Completed reviews visible on counterparty's profile	1	PASS	2026-08-30	e2e-test-results/qa-task11-nopqr-2026-08-30/report.md		YES		2026-08-30
TRD	TRD-TC-Q08	Q — Reviews & Ratings	Average rating and total review count on user profile	1	PASS	2026-08-30	e2e-test-results/qa-task11-nopqr-2026-08-30/report.md		YES		2026-08-30
TRD	TRD-TC-Q09	Q — Reviews & Ratings	Rating breakdown (5 → 1 stars) on profile	1	PASS	2026-08-30	e2e-test-results/qa-task11-nopqr-2026-08-30/report.md		YES		2026-08-30
TRD	TRD-TC-Q10	Q — Reviews & Ratings	Edit review succeeds within 24h window	1							
TRD	TRD-TC-Q11	Q — Reviews & Ratings	Edit blocked after 24h window	1							
TRD	TRD-TC-Q12	Q — Reviews & Ratings	One review per trade — duplicate submission blocked	1	PASS	2026-08-30	e2e-test-results/qa-task11-nopqr-2026-08-30/report.md		YES		2026-08-30
TRD	TRD-TC-Q13	Q — Reviews & Ratings	30-day same-counterparty cooldown enforced	1							
TRD	TRD-TC-Q14	Q — Reviews & Ratings	24h post-completion cooldown — review locked	1							
TRD	TRD-TC-Q15	Q — Reviews & Ratings	Flag a review (select reason)	1	PASS	2026-08-31	e2e-test-results/qa-task14-dt73-u-y-2026-08-31/report.md		YES		2026-08-31
TRD	TRD-TC-Q16	Q — Reviews & Ratings	Auto-hide review after 3+ reports	1							
TRD	TRD-TC-Q17	Q — Reviews & Ratings	Cannot flag own review	1	PASS	2026-08-31	e2e-test-results/qa-task14-dt73-u-y-2026-08-31/report.md		YES		2026-08-31
TRD	TRD-TC-Q18	Q — Reviews & Ratings	Admin moderation queue — reported reviews with counts	1	PASS	2026-08-30	e2e-test-results/qa-task12-close-2026-08-30/report.md		YES		2026-08-30
TRD	TRD-TC-Q19	Q — Reviews & Ratings	Admin approves (unhides) a reported review	1	PASS	2026-08-30	e2e-test-results/qa-task12-close-2026-08-30/report.md		YES		2026-08-30
TRD	TRD-TC-Q20	Q — Reviews & Ratings	Admin deletes a reported review	1	PASS	2026-08-30	e2e-test-results/qa-task12-close-2026-08-30/report.md		YES		2026-08-30
TRD	TRD-TC-R01	R — Refund & Cancellation State Machine	Buyer cancels pending trade → cancelled, auth voided, SP restored	1	PASS	2026-08-30	e2e-test-results/qa-task11-nopqr-2026-08-30/report.md		YES		2026-08-30
TRD	TRD-TC-R02	R — Refund & Cancellation State Machine	Seller declines pending offer → cancelled, SP restored	1	PASS	2026-08-30	e2e-test-results/qa-task11-nopqr-2026-08-30/report.md		YES		2026-08-30
TRD	TRD-TC-R03	R — Refund & Cancellation State Machine	Offer expiry → auto-cancel + competing offers cancelled	1	PASS	2026-08-30	e2e-test-results/qa-task11-nopqr-2026-08-30/report.md		YES		2026-08-30
TRD	TRD-TC-R04	R — Refund & Cancellation State Machine	Card declined at offer submission → no trade created	1	PASS	2026-08-30	e2e-test-results/qa-task11-nopqr-2026-08-30/report.md		YES		2026-08-30
TRD	TRD-TC-R05	R — Refund & Cancellation State Machine	Seller cancels in_progress → refund + consequence level	1	PASS	2026-08-30	e2e-test-results/qa-task11-nopqr-2026-08-30/report.md		YES		2026-08-30
TRD	TRD-TC-R06	R — Refund & Cancellation State Machine	Refund settlement breakdown (cash + proportional tax + fee)	1	PASS	2026-08-31	e2e-test-results/qa-task13-dt71-dt72-verify-2026-08-31/report.md		YES		2026-08-30
TRD	TRD-TC-R07	T — Points Redemption (Bundle Checkout)	SP reversal on refund (reserved/transferred returned)	1							
TRD	TRD-TC-R08	T — Points Redemption (Bundle Checkout)	Seller payout withheld / cancelled on refund	1	PASS	2026-08-30	e2e-test-results/qa-task11-nopqr-2026-08-30/report.md		YES		2026-08-30
TRD	TRD-TC-R09	T — Points Redemption (Bundle Checkout)	Admin dispute resolve → Refund (full settlement)	1							
TRD	TRD-TC-R10	T — Points Redemption (Bundle Checkout)	Admin dispute resolve → Complete (no refund)	1							
TRD	TRD-TC-R11	T — Points Redemption (Bundle Checkout)	Refund / cancellation notifications to both parties	1							
TRD	TRD-TC-R12	T — Points Redemption (Bundle Checkout)	Refund idempotency — no double refund	1							
TRD	TRD-TC-R13	T — Points Redemption (Bundle Checkout)	Cancelled / refunded trade status + timeline	1							
TRD	TRD-TC-S01	S — Seller Group & Bundle Discovery	Different-seller modal uses generic copy (no seller name leak)	1	PASS	2026-08-30	e2e-test-results/qa-task12-close-2026-08-30/report.md		YES		2026-08-30
TRD	TRD-TC-S02	S — Seller Group & Bundle Discovery	"""More from this seller"" icon appears only when 2+ approved listings"	1	PASS	2026-08-30	e2e-test-results/qa-task12-close-2026-08-30/report.md		YES		2026-08-30
TRD	TRD-TC-S03	S — Seller Group & Bundle Discovery	"""More from this seller"" icon hidden when seller has exactly 1 listing"	1							
TRD	TRD-TC-S04	S — Seller Group & Bundle Discovery	"Tapping icon opens ""More from this seller"" page — no seller identity"	1	PASS	2026-08-30	e2e-test-results/qa-task12-close-2026-08-30/report.md		YES		2026-08-30
TRD	TRD-TC-S05	S — Seller Group & Bundle Discovery	Add to Cart from filtered seller page populates cart correctly	1	PASS	2026-08-30	e2e-test-results/qa-task12-close-2026-08-30/report.md		YES		2026-08-30
TRD	TRD-TC-S06	S — Seller Group & Bundle Discovery	"""Matches Your Cart"" indicator on filtered seller page"	1							
TRD	TRD-TC-S07	S — Seller Group & Bundle Discovery	Bundle CTA appears on CartScreen with 2+ same-seller items	1	PASS	2026-08-30	e2e-test-results/qa-task12-close-2026-08-30/report.md		YES		2026-08-30
TRD	TRD-TC-S08	S — Seller Group & Bundle Discovery	Bundle CTA hidden with single item or empty cart	1							
TRD	TRD-TC-S09	S — Seller Group & Bundle Discovery	Bundle CTA navigates to checkout in bundle mode	1	PASS	2026-08-30	e2e-test-results/qa-task12-close-2026-08-30/report.md		YES		2026-08-30
TRD	TRD-TC-S10	S — Seller Group & Bundle Discovery	"Bundle checkout shows ""Bundle Offer"" banner"	1							
TRD	TRD-TC-S11	S — Seller Group & Bundle Discovery	Regression: Discover/search grid unchanged (no badges)	1							
TRD	TRD-TC-S12	S — Seller Group & Bundle Discovery	Regression: single-item offer flow unchanged	1							
TRD	TRD-TC-S13	S — Seller Group & Bundle Discovery	Regression: seller identity unlocks only post-acceptance	1	PASS	2026-08-30	e2e-test-results/qa-task12-close-2026-08-30/report.md		YES		2026-08-30
TRD	TRD-TC-S14	S — Seller Group & Bundle Discovery	More from seller — Item Detail CTA in standalone position (below seller card)	1	PASS	2026-08-30	e2e-test-results/qa-task12-close-2026-08-30/report.md		YES		2026-08-30
TRD	TRD-TC-S15	S — Seller Group & Bundle Discovery	More from seller — Item Detail CTA hidden at 0 additional listings	1							
TRD	TRD-TC-S16	S — Seller Group & Bundle Discovery	"More from seller — Item Detail CTA does not disrupt ""Matches Your Cart"" badge"	1							
TRD	TRD-TC-S17	S — Seller Group & Bundle Discovery	More from seller — Trade Basket banner shows correct remaining-item count	1	PASS	2026-08-30	e2e-test-results/qa-task12-close-2026-08-30/report.md		YES		2026-08-30
TRD	TRD-TC-S18	S — Seller Group & Bundle Discovery	More from seller — Trade Basket banner recalculates after adding item from filtered page	1							
TRD	TRD-TC-S19	S — Seller Group & Bundle Discovery	More from seller — Trade Basket banner disappears when all seller's listings are in basket	1							
TRD	TRD-TC-S20	S — Seller Group & Bundle Discovery	More from seller — Trade Basket banner dismissible via X button	1	PASS	2026-08-30	e2e-test-results/qa-task12-close-2026-08-30/report.md		YES		2026-08-30
TRD	TRD-TC-S21	S — Seller Group & Bundle Discovery	More from seller — Banner and filtered page never reveal seller identity	1	PASS	2026-08-30	e2e-test-results/qa-task12-close-2026-08-30/report.md		YES		2026-08-30
TRD	TRD-TC-S22	S — Seller Group & Bundle Discovery	Regression: Seller Info card elements unchanged	1							
TRD	TRD-TC-S23	S — Seller Group & Bundle Discovery	Regression: Trade Basket subtotal/total/bundle CTA layout unaffected	1	PASS	2026-08-30	e2e-test-results/qa-task12-close-2026-08-30/report.md		YES		2026-08-30
TRD	TRD-TC-S24	S — Seller Group & Bundle Discovery	More from seller — Return-to-Cart navigation after adding item from filtered page	1							
TRD	TRD-TC-T01	T — Points Redemption (Bundle Checkout)	"SP input appears only on eligible items; ineligible show ""Not eligible"" label"	1	PASS	2026-08-31	e2e-test-results/qa-task13-dt71-dt72-verify-2026-08-31/report.md		YES		2026-08-30
TRD	TRD-TC-T02	T — Points Redemption (Bundle Checkout)	Entered SP applies correct amount (wallet + category cap both sufficient)	1							
TRD	TRD-TC-T03	T — Points Redemption (Bundle Checkout)	"Entered SP applies partial amount with ""Limited by your SP balance"" subtext when wallet insufficient"	1	PASS	2026-08-31	e2e-test-results/qa-task13-dt71-dt72-verify-2026-08-31/report.md		YES		2026-08-30
TRD	TRD-TC-T04	T — Points Redemption (Bundle Checkout)	Category cap limits applied points even when wallet covers more	1	PASS	2026-08-31	e2e-test-results/qa-task16-close-trd-2026-08-31/report.md		YES		2026-08-31
TRD	TRD-TC-T05	T — Points Redemption (Bundle Checkout)	Clearing SP restores balance for sequential allocation	1	PASS	2026-08-31	e2e-test-results/qa-task13-dt71-dt72-verify-2026-08-31/report.md		YES		2026-08-30
TRD	TRD-TC-T06	T — Points Redemption (Bundle Checkout)	"Running ""Points remaining"" counter updates accurately across entries/clears"	1	PASS	2026-08-31	e2e-test-results/qa-task16-close-trd-2026-08-31/report.md		YES		2026-08-30
TRD	TRD-TC-T07	T — Points Redemption (Bundle Checkout)	"Order Summary ""Points Applied"" line and cash total correct after multiple SP entries"	1							
TRD	TRD-TC-T08	T — Points Redemption (Bundle Checkout)	Seller Review Offer shows per-item points breakdown	1	PASS	2026-08-31	e2e-test-results/qa-task16-close-trd-2026-08-31/report.md		YES		2026-08-31
TRD	TRD-TC-T09	T — Points Redemption (Bundle Checkout)	"Seller Review Offer shows ""Total Payout"" and ""Buyer's Total Paid"" correctly"	1							
TRD	TRD-TC-T10	T — Points Redemption (Bundle Checkout)	"""Includes points redemption"" tag on seller's offer list/inbox card"	1	PASS	2026-08-31	e2e-test-results/qa-task16-close-trd-2026-08-31/report.md		YES		2026-08-31
TRD	TRD-TC-T11	T — Points Redemption (Bundle Checkout)	Wallet ledger: buyer debited at offer, seller credited + bonus at completion	1							
TRD	TRD-TC-T12	T — Points Redemption (Bundle Checkout)	No ledger transaction on offer decline	1							
TRD	TRD-TC-T13	T — Points Redemption (Bundle Checkout)	Regression: single-item (non-bundle) offer flow with SP still works	1							
TRD	TRD-TC-T14	T — Points Redemption (Bundle Checkout)	"Regression: bundle CTA, different-seller modal, ""more from this seller"" still functional"	1							
TRD	TRD-TC-U01	U — Top Nav Header Pattern Consistency	Root/tab screens use pattern 1 (no back button, greeting/avatar/title, bell)	1							
TRD	TRD-TC-U02	U — Top Nav Header Pattern Consistency	Secondary/detail screens use pattern 2 (back button + title + bell)	1							
TRD	TRD-TC-U03	U — Top Nav Header Pattern Consistency	Notification bell behavior + badge accuracy	1							
TRD	TRD-TC-U04	U — Top Nav Header Pattern Consistency	Screens without ScreenLayout still have working headers	1							
TRD	TRD-TC-U05	U — Top Nav Header Pattern Consistency	Checkout/payment screens intentionally hide the bell	1							
TRD	TRD-TC-V01	V — Copy Rename Verification	"""Basket"" (short form) appears in bottom tab bar"	1	FAIL	2026-08-31	e2e-test-results/qa-task14-dt73-u-y-2026-08-31/report.md	YES		FAIL, unresolved	
TRD	TRD-TC-V02	V — Copy Rename Verification	"""Trade Basket"" appears as screen title on Cart screen"	1	PASS	2026-08-31	e2e-test-results/qa-task14-dt73-u-y-2026-08-31/report.md		YES		2026-08-31
TRD	TRD-TC-V03	V — Copy Rename Verification	"Empty state shows ""trade basket"" in copy"	1	PASS	2026-08-31	e2e-test-results/qa-task14-dt73-u-y-2026-08-31/report.md		YES		2026-08-31
TRD	TRD-TC-V04	V — Copy Rename Verification	"""View Trade Basket"" button on Item Detail screen"	1	PASS	2026-08-31	e2e-test-results/qa-task14-dt73-u-y-2026-08-31/report.md		YES		2026-08-31
TRD	TRD-TC-V05	V — Copy Rename Verification	"""Add to Trade Basket"" button on More from This Seller screen"	1	PASS	2026-08-31	e2e-test-results/qa-task14-dt73-u-y-2026-08-31/report.md		YES		2026-08-31
TRD	TRD-TC-V06	V — Copy Rename Verification	"""In Trade Basket"" status on More from This Seller items already in basket"	1	PASS	2026-08-31	e2e-test-results/qa-task14-dt73-u-y-2026-08-31/report.md		YES		2026-08-31
TRD	TRD-TC-V07	V — Copy Rename Verification	"""Added to Trade Basket"" alert on item add"	1	PASS	2026-08-31	e2e-test-results/qa-task14-dt73-u-y-2026-08-31/report.md		YES		2026-08-31
TRD	TRD-TC-V08	V — Copy Rename Verification	"""Matches Your Trade Basket"" badge on matching items"	1	FAIL	2026-08-31	e2e-test-results/qa-task14-dt73-u-y-2026-08-31/report.md	YES		FAIL, unresolved	
TRD	TRD-TC-V09	V — Copy Rename Verification	"Different-seller modal references ""trade basket"""	1	PASS	2026-08-31	e2e-test-results/qa-task14-dt73-u-y-2026-08-31/report.md		YES		2026-08-31
TRD	TRD-TC-V10	V — Copy Rename Verification	"Bundle CTA says ""Make one offer"" (no ""Bundle"" visible)"	1	PASS	2026-08-31	e2e-test-results/qa-task14-dt73-u-y-2026-08-31/report.md		YES		2026-08-31
TRD	TRD-TC-V11	V — Copy Rename Verification	"""Combined Offer"" banner on checkout (no ""Bundle"" visible)"	1	PASS	2026-08-31	e2e-test-results/qa-task14-dt73-u-y-2026-08-31/report.md		YES		2026-08-31
TRD	TRD-TC-V12	V — Copy Rename Verification	"Bundle Builder screen title shows ""Build Offer"" (no ""Bundle"" visible)"	1	PASS	2026-08-31	e2e-test-results/qa-task14-dt73-u-y-2026-08-31/report.md		YES		2026-08-31
TRD	TRD-TC-V13	V — Copy Rename Verification	"Favorites ""Added to Trade Basket"" alert copy"	1							
TRD	TRD-TC-V14	V — Copy Rename Verification	Functional behavior unchanged (adding items, submitting offers)	1	PASS	2026-08-31	e2e-test-results/qa-task14-dt73-u-y-2026-08-31/report.md		YES		2026-08-31
TRD	TRD-TC-W01	W — Admin Bundle Trade Views	"Trades page has ""Single Trades"" and ""Bundle Trades"" tabs"	1							
TRD	TRD-TC-W02	W — Admin Bundle Trade Views	Single Trades tab shows only non-bundle trades	1							
TRD	TRD-TC-W03	W — Admin Bundle Trade Views	Bundle Trades tab groups trades by bundle_id	1							
TRD	TRD-TC-W04	W — Admin Bundle Trade Views	Bundle row shows item count, totals, buyer/seller, statuses	1							
TRD	TRD-TC-W05	W — Admin Bundle Trade Views	Clicking a bundle row navigates to bundle detail page	1							
TRD	TRD-TC-W06	W — Admin Bundle Trade Views	Bundle detail page lists all trades in the bundle	1							
TRD	TRD-TC-W07	W — Admin Bundle Trade Views	Bundle detail page shows monetary breakdown	1							
TRD	TRD-TC-W08	W — Admin Bundle Trade Views	Each trade row links to individual trade detail	1							
TRD	TRD-TC-W09	W — Admin Bundle Trade Views	"Bundle detail page has ""Force Cancel Entire Bundle"" action"	1	BLOCKED	2026-08-31	e2e-test-results/qa-task16-close-trd-2026-08-31/report.md	YES		BLOCKED, never passed (fixture/config/environment)	
TRD	TRD-TC-W10	W — Admin Bundle Trade Views	Force Cancel succeeds for all trades in the bundle	1	PASS	2026-08-31	e2e-test-results/qa-task16-close-trd-2026-08-31/report.md		YES		2026-08-31
TRD	TRD-TC-W11	W — Admin Bundle Trade Views	Status filter works in Bundle Trades view	1							
TRD	TRD-TC-W12	W — Admin Bundle Trade Views	Tab toggle resets filters when switching views	1	PASS	2026-08-31	e2e-test-results/qa-task16-close-trd-2026-08-31/report.md		YES		2026-08-31
TRD	TRD-TC-X01	X — Navigation Consistency & Bottom Nav	Bottom nav renders identically on Home (Dashboard)	1							
TRD	TRD-TC-X02	X — Navigation Consistency & Bottom Nav	Bottom nav renders identically on Discover	1							
TRD	TRD-TC-X03	X — Navigation Consistency & Bottom Nav	Bottom nav renders identically on Trades	1							
TRD	TRD-TC-X04	X — Navigation Consistency & Bottom Nav	Bottom nav renders identically on Trade Basket	1							
TRD	TRD-TC-X05	X — Navigation Consistency & Bottom Nav	Bottom nav renders on Item Detail / Cart Checkout / Trade screens	1							
TRD	TRD-TC-X06	X — Navigation Consistency & Bottom Nav	Bottom nav renders on Profile, Settings, Wallet, Subscriptions	1							
TRD	TRD-TC-X07	X — Navigation Consistency & Bottom Nav	Cart badge shows item count from multiple entry points	1							
TRD	TRD-TC-X08	X — Navigation Consistency & Bottom Nav	Cart badge count accuracy — add / remove / clear	1							
TRD	TRD-TC-X09	X — Navigation Consistency & Bottom Nav	"""Me"" tab removed — Profile still accessible via Home avatar"	1							
TRD	TRD-TC-X10	X — Navigation Consistency & Bottom Nav	Sell FAB opens action sheet on every screen	1							
TRD	TRD-TC-X16	X — Navigation Consistency & Bottom Nav	Flow Registry (nav) — flow-registry.md entries updated	1							
TRD	TRD-TC-Y01	Y — Trade List & Timeline	Trade List summary filter chips	1							
TRD	TRD-TC-Y02	Y — Trade List & Timeline	Trade List Load More history pagination	1							
TRD	TRD-TC-Y03	Y — Trade List & Timeline	Trade List Message button on rows	1							
TRD	TRD-TC-Y04	Y — Trade List & Timeline	"Trade List ""See all →"" link"	1							
TRD	TRD-TC-Y05	Y — Trade List & Timeline	R15 — Request More Time (requester)	1							
TRD	TRD-TC-Y06	Y — Trade List & Timeline	R15 — counterparty Accept	1							
TRD	TRD-TC-Y07	Y — Trade List & Timeline	R15 — counterparty Decline	1							
TRD	TRD-TC-Y08	Y — Trade List & Timeline	R15 — granted state	1							
TRD	TRD-TC-Y09	Y — Trade List & Timeline	"""What to do next"" card + ""Got it"" toggle"	1							
TRD	TRD-TC-Z01	Z — Buyer Cancel Request & Escalation	Buyer request → seller approves → cancel + refund	1							
TRD	TRD-TC-Z02	Z — Buyer Cancel Request & Escalation	Seller declines → escalate → admin approve-cancel	1							
TRD	TRD-TC-Z03	Z — Buyer Cancel Request & Escalation	Timeout auto-escalates to admin	1							
TRD	TRD-TC-Z04	Z — Buyer Cancel Request & Escalation	Buyer withdraws a pending request	1							
TRD	TRD-TC-Z05	Z — Buyer Cancel Request & Escalation	Bundle: whole-bundle default + per-item option	1							
TRD	TRD-TC-Z06	Z — Buyer Cancel Request & Escalation	Escalation disabled → decline ends the request	1							
TRD	TRD-TC-Z07	Z — Buyer Cancel Request & Escalation	Gating: no request on pending/completed/disputed/duplicate	1							
TRD	TRD-TC-Z08	Z — Buyer Cancel Request & Escalation	Regression: seller instant cancel unchanged	1							
